SNP,x,y,panel
NC_035783.1_12171397,0.0253458075441429,-0.0113347746448632,CASE significant (all)
NC_035783.1_1274083,-0.0426894564168233,0.015459367585091,CASE significant (all)
NC_035783.1_13118258,0.023910822059133,-0.00334307407544345,CASE significant (all)
NC_035783.1_13630929,0.0572846944569364,0.0253895850880076,CASE significant (all)
NC_035783.1_13696438,0.0092051826980172,0.0339719920315355,CASE significant (all)
NC_035783.1_1381704,-0.0725667244328196,-0.00589709893857405,CASE significant (all)
NC_035783.1_1381927,0.00877522727214651,0.0483190036905327,CASE significant (all)
NC_035783.1_14123997,0.0733977390105766,0.0546759341959271,CASE significant (all)
NC_035783.1_14126152,-0.00837071975502945,0.0206516156872452,CASE significant (all)
NC_035783.1_14127246,0.040882412284945,0.0351716610459871,CASE significant (all)
NC_035783.1_1489526,-0.0458549923245869,-0.00954706696834074,CASE significant (all)
NC_035783.1_1493951,0.127505330279242,0.0944872854398876,CASE significant (all)
NC_035783.1_1494090,0.0412918725282962,0.0764684121009683,CASE significant (all)
NC_035783.1_15097372,0.0904808906492876,0.0929196104316877,CASE significant (all)
NC_035783.1_15769196,0.08224425935191,0.15631048145754,CASE significant (all)
NC_035783.1_16287622,-0.0186015759738123,0.0626437519071533,CASE significant (all)
NC_035783.1_16620983,0.132613310320985,0.113552701490343,CASE significant (all)
NC_035783.1_16658655,0.0816297662028122,0.11509308566197,CASE significant (all)
NC_035783.1_1682243,-0.0293610045515943,0.0777531748322303,CASE significant (all)
NC_035783.1_17229812,0.0276247143368768,0.0343390058930824,CASE significant (all)
NC_035783.1_17229849,0.0275523908287242,0.0378833739804005,CASE significant (all)
NC_035783.1_17229863,-0.0302408047713341,-0.0657879505875505,CASE significant (all)
NC_035783.1_17230040,0.0630354622131852,0.0835506326708681,CASE significant (all)
NC_035783.1_17230384,0.0114824365575859,-0.00977628685811801,CASE significant (all)
NC_035783.1_1732230,0.0194792107849249,-0.0337094559586359,CASE significant (all)
NC_035783.1_1732233,0.0220516493955589,0.068504511559402,CASE significant (all)
NC_035783.1_1732317,0.0596524153085509,0.0782809504527987,CASE significant (all)
NC_035783.1_1732663,0.00303207610308174,-0.0213270075939878,CASE significant (all)
NC_035783.1_18526514,0.0355244425034741,0.069467198368896,CASE significant (all)
NC_035783.1_18683241,0.0102227730603147,0.0281617427755792,CASE significant (all)
NC_035783.1_18835662,-0.0050777315858383,0.0615205834700707,CASE significant (all)
NC_035783.1_19020381,-0.201925201093063,-0.168442111900023,CASE significant (all)
NC_035783.1_19112261,-0.160020304649049,-0.0914387682268107,CASE significant (all)
NC_035783.1_19226765,0.100830487595193,0.107765162627863,CASE significant (all)
NC_035783.1_19227734,0.0330828894055139,0.0489796587790699,CASE significant (all)
NC_035783.1_19550350,0.0811560304588436,0.0323390280172789,CASE significant (all)
NC_035783.1_19551758,-0.158937025314833,-0.113404255085873,CASE significant (all)
NC_035783.1_19814036,0.0221459768958402,-0.0599886337801487,CASE significant (all)
NC_035783.1_19832581,0.00906655818404164,-0.00908213928936533,CASE significant (all)
NC_035783.1_19841780,-0.00376481727782771,0.0741342292921496,CASE significant (all)
NC_035783.1_19849082,0.0103408783239967,0.0502757221825308,CASE significant (all)
NC_035783.1_20018616,0.0741673669696907,0.00646119984896505,CASE significant (all)
NC_035783.1_20043057,0.0397356827032584,0.0206890213945774,CASE significant (all)
NC_035783.1_20043125,0.0650303770208449,0.109516080162749,CASE significant (all)
NC_035783.1_20052557,-0.0105478421584637,0.042169814310223,CASE significant (all)
NC_035783.1_20482835,-0.00672723016090167,-0.0142739103859179,CASE significant (all)
NC_035783.1_20483444,0.0413218069941449,0.0218994664858028,CASE significant (all)
NC_035783.1_20697683,0.128841499887837,0.155510849830988,CASE significant (all)
NC_035783.1_21008765,0.0325362045536435,0.0677324210677479,CASE significant (all)
NC_035783.1_21008900,0.0893042778343232,0.0350644632263265,CASE significant (all)
NC_035783.1_21008902,0.0824895530858935,0.0219217135773158,CASE significant (all)
NC_035783.1_21008956,0.043119162794869,-0.0127341286401121,CASE significant (all)
NC_035783.1_21034639,0.00197834517822826,-0.0754011930441252,CASE significant (all)
NC_035783.1_22530435,0.0683126282319831,0.118600778529943,CASE significant (all)
NC_035783.1_22530501,-0.0491462530347321,0.0315724930390792,CASE significant (all)
NC_035783.1_22597563,0.0772091942706646,0.0584595395225563,CASE significant (all)
NC_035783.1_22598014,0.0146555793044993,0.0861107000883841,CASE significant (all)
NC_035783.1_22599050,0.0734336988907434,0.0609630596425865,CASE significant (all)
NC_035783.1_22600831,-0.0584798973847307,-0.0562661149380992,CASE significant (all)
NC_035783.1_2284366,-0.133578798207366,-0.101146030349456,CASE significant (all)
NC_035783.1_2284543,-0.0253951277375908,-0.0346959794321144,CASE significant (all)
NC_035783.1_22933980,0.000335993126945364,0.0482726288322107,CASE significant (all)
NC_035783.1_23137779,0.0649855628018989,0.0804991144110419,CASE significant (all)
NC_035783.1_23139207,0.00371743838304685,0.0325051424922003,CASE significant (all)
NC_035783.1_23563592,-0.00865842269314741,0.103886254687416,CASE significant (all)
NC_035783.1_23564723,0.183592965300282,0.119308024800016,CASE significant (all)
NC_035783.1_23565352,-0.0582526398864777,-0.00636235663133238,CASE significant (all)
NC_035783.1_23691872,-0.0324280488631012,0.0312086498181029,CASE significant (all)
NC_035783.1_23888625,0.0007437816452796,0.0463058267060266,CASE significant (all)
NC_035783.1_24618032,0.0140043734922698,0.0581093490509801,CASE significant (all)
NC_035783.1_24759888,-0.00955574103180264,0.0786172761739163,CASE significant (all)
NC_035783.1_24769424,0.0798194695082268,0.157135140227465,CASE significant (all)
NC_035783.1_24925518,0.00537143361954293,0.0999664059954658,CASE significant (all)
NC_035783.1_25285436,0.0390691251932081,0.00792621025433114,CASE significant (all)
NC_035783.1_26877323,-0.0020315033048036,-0.0701248545628367,CASE significant (all)
NC_035783.1_27076420,0.173414065780237,0.0604662842991766,CASE significant (all)
NC_035783.1_27076522,0.00127938873561346,0.0208108857362698,CASE significant (all)
NC_035783.1_27316359,0.0401566071318471,0.0566278897056433,CASE significant (all)
NC_035783.1_27319279,0.157442229582244,0.0930182912521306,CASE significant (all)
NC_035783.1_27390097,0.0748323671611877,0.0923298665968026,CASE significant (all)
NC_035783.1_27390138,-0.0272177386552634,0.0158765789683406,CASE significant (all)
NC_035783.1_27390170,-0.00675107941145774,0.00151649866828683,CASE significant (all)
NC_035783.1_27815822,-0.0274589313308591,0.0497895737129651,CASE significant (all)
NC_035783.1_28271776,-0.0491856337114433,-0.00712701758023053,CASE significant (all)
NC_035783.1_28344874,0.066122271958432,0.0495758734666347,CASE significant (all)
NC_035783.1_28389578,0.0875815903857735,0.0718416539184253,CASE significant (all)
NC_035783.1_28552508,-0.0152037717031597,0.192574094627369,CASE significant (all)
NC_035783.1_28573496,-0.0328332260197984,-0.025196377749533,CASE significant (all)
NC_035783.1_28655023,-0.0573796138843515,-0.0316901819095579,CASE significant (all)
NC_035783.1_28679770,0.0182736374464372,-0.00133723130953327,CASE significant (all)
NC_035783.1_28694771,0.0446686521157802,0.0481880016176618,CASE significant (all)
NC_035783.1_28695373,0.024848507798746,0.067518747557731,CASE significant (all)
NC_035783.1_28741689,-0.0948108892055871,-0.100522772244592,CASE significant (all)
NC_035783.1_28765022,0.0679842491473247,0.0829470964014448,CASE significant (all)
NC_035783.1_28787371,-0.204198915248136,-0.0882280760103881,CASE significant (all)
NC_035783.1_28787445,-0.0653758913359645,-0.0510096673612796,CASE significant (all)
NC_035783.1_28787605,-0.0327115541858708,-0.0483992172049208,CASE significant (all)
NC_035783.1_28787612,0.0113899155229982,-0.00815686811762224,CASE significant (all)
NC_035783.1_28895953,0.00953608747074118,0.0178568346175219,CASE significant (all)
NC_035783.1_29116714,0.0182611479083454,0.0740157487146088,CASE significant (all)
NC_035783.1_29118307,-0.00766971577747152,-0.0292793457335332,CASE significant (all)
NC_035783.1_29118374,0.00966139361061399,0.028578158409385,CASE significant (all)
NC_035783.1_29118538,-0.0344523465878585,-0.0778676559587875,CASE significant (all)
NC_035783.1_29202356,-0.00624187321605993,0.0430897791896138,CASE significant (all)
NC_035783.1_30058348,0.076197638381496,0.0706904802688098,CASE significant (all)
NC_035783.1_30058744,0.0709438784735966,0.0476841404683429,CASE significant (all)
NC_035783.1_30269978,-0.0452683473574573,-0.0762545968678547,CASE significant (all)
NC_035783.1_30270014,0.0120126638713654,-0.046994216875605,CASE significant (all)
NC_035783.1_30669122,-0.00773892307306638,-0.16062539696982,CASE significant (all)
NC_035783.1_30669191,-0.00218724135765754,0.0299145743456364,CASE significant (all)
NC_035783.1_30669197,-0.00916691180120972,0.0242005763136625,CASE significant (all)
NC_035783.1_32175548,0.0276722894253757,0.0218328582882768,CASE significant (all)
NC_035783.1_32177087,0.0326956753604361,0.0336842918727076,CASE significant (all)
NC_035783.1_32390550,-0.113365199244861,-0.121262178210024,CASE significant (all)
NC_035783.1_3307795,-0.0194440312028334,-0.0605743540421521,CASE significant (all)
NC_035783.1_33271602,0.0346518290314075,0.0416278480194652,CASE significant (all)
NC_035783.1_33349382,0.0662316191352252,0.0869522135814122,CASE significant (all)
NC_035783.1_33349743,0.0796632190365087,0.0788008899913784,CASE significant (all)
NC_035783.1_34267780,-0.0345398167701802,0.02276336101148,CASE significant (all)
NC_035783.1_34267856,0.023219304534048,0.0520079490784057,CASE significant (all)
NC_035783.1_35080555,-0.0162563934647761,-0.00101374187833815,CASE significant (all)
NC_035783.1_35141127,-0.00974143733620733,0.00548018629382989,CASE significant (all)
NC_035783.1_35141301,-0.0244481161266789,-0.0693861204738322,CASE significant (all)
NC_035783.1_35545321,0.00143244365462269,0.11485636701644,CASE significant (all)
NC_035783.1_35575977,0.0476035454596648,0.0570898812157784,CASE significant (all)
NC_035783.1_35781706,0.056996444448415,0.0419640118647641,CASE significant (all)
NC_035783.1_36116477,-0.0145431714491137,-0.0237753134361402,CASE significant (all)
NC_035783.1_36287688,0.0307615675453678,0.0357869436935275,CASE significant (all)
NC_035783.1_36362491,0.0249567665511838,0.0531664628988046,CASE significant (all)
NC_035783.1_36362492,0.0232150664322529,0.0613623694716786,CASE significant (all)
NC_035783.1_36362633,0.027712285521057,0.0342365190275129,CASE significant (all)
NC_035783.1_36372058,0.00990832495343322,0.0585667580553132,CASE significant (all)
NC_035783.1_36407356,0.0219914281254872,-0.0139779436667739,CASE significant (all)
NC_035783.1_36449307,0.0178282543500141,0.105943075263248,CASE significant (all)
NC_035783.1_36643134,0.0846536210627102,0.0600396924241351,CASE significant (all)
NC_035783.1_36679481,0.0772492845731037,0.0477188238888027,CASE significant (all)
NC_035783.1_36679822,0.0413552154944918,-0.0317747338818303,CASE significant (all)
NC_035783.1_36964561,-0.00543322542798533,-0.00282933673542549,CASE significant (all)
NC_035783.1_37002839,-0.0131543960501744,-0.0579723840825097,CASE significant (all)
NC_035783.1_37503121,-0.0329196963260741,0.039650943143554,CASE significant (all)
NC_035783.1_3808851,0.00292912871426831,-0.0455119978088484,CASE significant (all)
NC_035783.1_39334703,0.0591887168562159,0.0231165783696325,CASE significant (all)
NC_035783.1_39449982,0.0925188288631523,-0.100997793613087,CASE significant (all)
NC_035783.1_39721145,0.0732454790928635,0.0536472659461179,CASE significant (all)
NC_035783.1_40639791,-0.026914661811376,-0.00421287952186758,CASE significant (all)
NC_035783.1_40639825,0.032614118945569,0.0391542700724477,CASE significant (all)
NC_035783.1_40716060,0.0495824027701355,0.0548490175494229,CASE significant (all)
NC_035783.1_40716754,-0.112083723427879,-0.12928715513183,CASE significant (all)
NC_035783.1_41296211,-0.0151330943012529,0.000108228595149291,CASE significant (all)
NC_035783.1_41424284,0.0255747611662832,0.060418092876377,CASE significant (all)
NC_035783.1_41485779,-0.0241433468193463,0.0352439245466046,CASE significant (all)
NC_035783.1_41599325,0.0246245640573229,-0.0084565897065897,CASE significant (all)
NC_035783.1_42294542,-0.0150088724761598,-0.0509633863743939,CASE significant (all)
NC_035783.1_42334704,0.0569695337465694,0.0447913875208306,CASE significant (all)
NC_035783.1_42334807,-0.0210449382196021,-0.0254803426761312,CASE significant (all)
NC_035783.1_42335722,0.00364159475990734,0.02148862229617,CASE significant (all)
NC_035783.1_42335762,0.0267342432312282,0.0394059247959543,CASE significant (all)
NC_035783.1_42335796,0.00149593272827179,-0.0248980903049717,CASE significant (all)
NC_035783.1_42336005,0.0232340886202055,0.0339508955894365,CASE significant (all)
NC_035783.1_42336012,0.0511193997713442,0.0803431506724173,CASE significant (all)
NC_035783.1_42336447,0.0827824615613688,0.0663900556079161,CASE significant (all)
NC_035783.1_42341430,-0.0131014724639763,0.0391612534754799,CASE significant (all)
NC_035783.1_42341580,0.0621192716328565,0.0279525565794613,CASE significant (all)
NC_035783.1_42342229,0.0504162456296112,0.0372429768451023,CASE significant (all)
NC_035783.1_42345489,-0.0374393555264119,-0.00337408575548258,CASE significant (all)
NC_035783.1_42346656,0.0272248158377615,0.0347239352193944,CASE significant (all)
NC_035783.1_42347598,0.0362822372320026,0.0314001748738669,CASE significant (all)
NC_035783.1_42438293,-0.0763984719514136,0.0559420491171715,CASE significant (all)
NC_035783.1_42439206,0.0604141990577956,0.044443714637863,CASE significant (all)
NC_035783.1_42439210,0.0595984400702461,0.0454240422091758,CASE significant (all)
NC_035783.1_42521135,-0.000839737449204199,-0.0609480917493853,CASE significant (all)
NC_035783.1_42595102,0.0473330013794219,0.0660058294386653,CASE significant (all)
NC_035783.1_42607992,0.0161982772581646,0.0032374501097159,CASE significant (all)
NC_035783.1_42711839,0.0614058987350375,0.0814213299412653,CASE significant (all)
NC_035783.1_42712750,0.0681966370597157,0.121938373828885,CASE significant (all)
NC_035783.1_42713278,0.0471393410495745,0.0241562191422373,CASE significant (all)
NC_035783.1_42713784,0.0252661430182782,0.0792787009407207,CASE significant (all)
NC_035783.1_42717363,0.0574821051707736,0.0423293090477784,CASE significant (all)
NC_035783.1_42943216,-0.0103020509600932,0.045454081444025,CASE significant (all)
NC_035783.1_43063628,0.0120703399229077,0.0376808968431115,CASE significant (all)
NC_035783.1_43517099,-0.0204076919182692,-0.00995009267199112,CASE significant (all)
NC_035783.1_43713490,-0.0615632868942691,-0.034398434354664,CASE significant (all)
NC_035783.1_44976138,-0.083855770144557,-0.172612018999092,CASE significant (all)
NC_035783.1_44995869,-0.0469530081930179,0.00417187022021873,CASE significant (all)
NC_035783.1_44995919,-0.0855971347531196,-0.0665339783548021,CASE significant (all)
NC_035783.1_45106043,0.0200884604405595,0.0357376202823576,CASE significant (all)
NC_035783.1_45180255,0.0569071158332631,0.0030093655605831,CASE significant (all)
NC_035783.1_46365481,-0.0297306808131274,0.00794712067966597,CASE significant (all)
NC_035783.1_46369932,-0.187482802574738,-0.131331672193929,CASE significant (all)
NC_035783.1_46372984,0.0559239376823066,0.0472678893609714,CASE significant (all)
NC_035783.1_46373095,-0.00887002013030907,-9.03487337715521e-05,CASE significant (all)
NC_035783.1_46373158,0.00857273357068361,0.103851244639948,CASE significant (all)
NC_035783.1_46373176,-0.00660468085181729,-0.00521570790887388,CASE significant (all)
NC_035783.1_46373201,-0.0792937118742898,-0.0214756833472781,CASE significant (all)
NC_035783.1_46373262,0.0322946973425337,0.132512636138991,CASE significant (all)
NC_035783.1_46398230,-0.0107333055499444,-0.0352757956208503,CASE significant (all)
NC_035783.1_46622849,-0.0249057412820201,0.049155607666246,CASE significant (all)
NC_035783.1_46737322,-0.000790571486124079,0.0245601656627872,CASE significant (all)
NC_035783.1_46804221,0.109223767395586,0.0890758918782086,CASE significant (all)
NC_035783.1_4767360,-0.0354807845651626,-0.0751332468701662,CASE significant (all)
NC_035783.1_47909323,0.0577855870945113,0.0420299026795362,CASE significant (all)
NC_035783.1_47909638,0.0690356903040688,0.064185992791518,CASE significant (all)
NC_035783.1_49368651,0.00999962243352286,0.0289202577458648,CASE significant (all)
NC_035783.1_49371303,0.0429344939293355,0.0735877149670253,CASE significant (all)
NC_035783.1_49372961,0.0122719797420813,0.0559211049546031,CASE significant (all)
NC_035783.1_49373135,0.0232206704504644,0.0217540754444144,CASE significant (all)
NC_035783.1_49373273,-0.0124290227342483,-0.100805585543617,CASE significant (all)
NC_035783.1_49881397,0.0327010701518128,0.0654100685304494,CASE significant (all)
NC_035783.1_49910685,0.0300055668638846,0.0614510249319161,CASE significant (all)
NC_035783.1_49912963,0.0556774391340084,0.0434829348337211,CASE significant (all)
NC_035783.1_49913403,-0.0812587407312729,-0.0832129600053912,CASE significant (all)
NC_035783.1_49914795,-0.0747431713547854,-0.0730635608687699,CASE significant (all)
NC_035783.1_50210299,0.0880801758702482,0.0516359172382167,CASE significant (all)
NC_035783.1_50322456,-0.00257547223213529,-0.0445228126883135,CASE significant (all)
NC_035783.1_50322462,-0.0153586110691311,-0.038870733792002,CASE significant (all)
NC_035783.1_50322903,-0.0134190905470765,0.0276792132668238,CASE significant (all)
NC_035783.1_50578537,0.0407498202912766,0.0806905130041236,CASE significant (all)
NC_035783.1_50930434,-0.0090631561008774,-0.0377858078633021,CASE significant (all)
NC_035783.1_50983692,0.00682670791181198,0.0761744188486064,CASE significant (all)
NC_035783.1_51360578,0.047684620051759,-0.00602227005460665,CASE significant (all)
NC_035783.1_51461055,0.123385331143952,0.184591270798167,CASE significant (all)
NC_035783.1_52362704,-0.0220356272868016,-0.0469267857483627,CASE significant (all)
NC_035783.1_52541884,0.0580196015088584,0.0552214337363455,CASE significant (all)
NC_035783.1_53093265,0.0601104638473676,0.0275020388343227,CASE significant (all)
NC_035783.1_53382310,-0.0189738803415084,-0.0459686481291962,CASE significant (all)
NC_035783.1_53415755,0.0329483308384192,0.0325714001878669,CASE significant (all)
NC_035783.1_53417098,-0.0179829463413961,-0.00585519479248658,CASE significant (all)
NC_035783.1_53477115,0.0105331546899625,0.000999517050421274,CASE significant (all)
NC_035783.1_55107954,0.018421477015316,0.0310974342906429,CASE significant (all)
NC_035783.1_55151282,-0.0020185593216692,0.0701423245004126,CASE significant (all)
NC_035783.1_55565612,-0.0315488610854199,0.0378834712479255,CASE significant (all)
NC_035783.1_55741856,0.00590140186246389,0.0128857635989667,CASE significant (all)
NC_035783.1_55872214,0.0355832112740868,0.0188873540225087,CASE significant (all)
NC_035783.1_56121636,-0.0438428494812214,-0.0167254689855845,CASE significant (all)
NC_035783.1_56865506,0.0133097798569676,0.155971055265887,CASE significant (all)
NC_035783.1_57038822,0.0817229060506265,0.0207379041736987,CASE significant (all)
NC_035783.1_57042277,-0.00870061460623924,-0.0190655892192245,CASE significant (all)
NC_035783.1_57159645,-0.00259718267823639,0.0412560027074041,CASE significant (all)
NC_035783.1_57408772,-0.0441376312243319,-0.0522874134746395,CASE significant (all)
NC_035783.1_57841545,0.0525146396753812,0.0792932553781662,CASE significant (all)
NC_035783.1_57841575,0.0496033846896054,0.0927952943711465,CASE significant (all)
NC_035783.1_58112585,0.180342143261967,0.124017466527965,CASE significant (all)
NC_035783.1_58525962,0.120259527637614,0.121154292841773,CASE significant (all)
NC_035783.1_58567456,0.00870195261297348,0.0817745903007081,CASE significant (all)
NC_035783.1_58567484,0.0207395606463929,0.108802517568069,CASE significant (all)
NC_035783.1_5914854,0.0757608119873903,-0.0107375473969815,CASE significant (all)
NC_035783.1_5914857,0.078462904589391,0.000756006031997825,CASE significant (all)
NC_035783.1_8510692,0.0149684920739685,0.0380218976440392,CASE significant (all)
NC_035783.1_8785734,0.0168812570163203,0.00871676372023448,CASE significant (all)
NC_035783.1_8785808,-0.0181113143390193,-0.0153369411707357,CASE significant (all)
NC_035783.1_8799934,0.0431822662871564,0.0424304607198999,CASE significant (all)
NC_035783.1_8800083,0.0242639407342564,0.0304131915372011,CASE significant (all)
NC_035783.1_8800089,-0.000168333975469503,0.0305181588939221,CASE significant (all)
NC_035783.1_9295153,-0.0485728526495355,-0.0324940772833398,CASE significant (all)
NC_035783.1_9369115,-0.165302576692892,-0.0705960650838027,CASE significant (all)
NC_035783.1_9369181,-0.254883888478918,-0.080039017196156,CASE significant (all)
NC_035783.1_9592300,-0.210071126258694,-0.217887132701805,CASE significant (all)
NC_035783.1_9594788,0.0208978295619801,0.0321922853263325,CASE significant (all)
NC_035784.1_1004858,-0.0219035542405466,0.0271566479947807,CASE significant (all)
NC_035784.1_1006159,-0.0215215532295968,0.0369363763789851,CASE significant (all)
NC_035784.1_1061616,0.00612912663906505,0.0306344057798769,CASE significant (all)
NC_035784.1_10925092,-0.0293298499519412,-0.0648402714079067,CASE significant (all)
NC_035784.1_12078516,-0.0596463395054821,-0.0179139570243138,CASE significant (all)
NC_035784.1_12080107,-0.0362131600984861,-0.0122302956069787,CASE significant (all)
NC_035784.1_12387269,0.00407071975053778,-0.0693373689994941,CASE significant (all)
NC_035784.1_12387344,0.0279595249845809,-0.0339476754045699,CASE significant (all)
NC_035784.1_12414997,-0.0547726151651204,0.00251887142130682,CASE significant (all)
NC_035784.1_12414998,-0.0521034428272138,0.000855254502654534,CASE significant (all)
NC_035784.1_12578455,-0.0369940363734678,-0.0407847525208157,CASE significant (all)
NC_035784.1_12681743,-0.0541863306673102,-0.0467944541520146,CASE significant (all)
NC_035784.1_12681792,0.0233712031800083,-0.037421197084083,CASE significant (all)
NC_035784.1_12893156,0.00542653991522263,0.119759171246585,CASE significant (all)
NC_035784.1_13206819,-0.00606123493091806,0.0367382733303092,CASE significant (all)
NC_035784.1_13206981,0.0448058062043764,0.115480183793206,CASE significant (all)
NC_035784.1_13295370,0.107741960352329,-0.0629279084529697,CASE significant (all)
NC_035784.1_13437511,0.0642715610596373,0.0543468697823499,CASE significant (all)
NC_035784.1_13968828,-0.0387569359408399,-0.0353620434626028,CASE significant (all)
NC_035784.1_13969211,0.00597291439368438,0.0114319876412465,CASE significant (all)
NC_035784.1_14257321,0.187162474174453,0.207822578245184,CASE significant (all)
NC_035784.1_14813825,0.0177958567231979,0.00222702849133395,CASE significant (all)
NC_035784.1_15263773,-0.0984116008092766,-0.184613763056548,CASE significant (all)
NC_035784.1_15263852,-0.162431817486593,-0.158534712398081,CASE significant (all)
NC_035784.1_15263911,-0.0942667775741523,-0.0956932390306441,CASE significant (all)
NC_035784.1_15264003,0.0675534980442494,-0.0865782959373568,CASE significant (all)
NC_035784.1_15264028,-0.0112248759402295,-0.0693206333802298,CASE significant (all)
NC_035784.1_15264108,-0.0315278977028287,-0.193725797533632,CASE significant (all)
NC_035784.1_15264216,0.139294340544928,0.0502070281318024,CASE significant (all)
NC_035784.1_15399382,0.010234594718375,0.0982396380622386,CASE significant (all)
NC_035784.1_1548575,-0.0439785999805916,0.0214056714988834,CASE significant (all)
NC_035784.1_15610117,0.164863409038833,0.11350431653369,CASE significant (all)
NC_035784.1_16308085,0.0932288544552875,0.068495182764299,CASE significant (all)
NC_035784.1_16443222,-0.0313071577158879,0.020079655978218,CASE significant (all)
NC_035784.1_1651946,0.00734682908764439,0.056207765157345,CASE significant (all)
NC_035784.1_16551498,0.0177337720701618,0.0435517875219147,CASE significant (all)
NC_035784.1_16553671,0.0618760848832149,0.0928288594571642,CASE significant (all)
NC_035784.1_16553689,0.0758681516065995,0.0922907938589972,CASE significant (all)
NC_035784.1_16553696,0.0609750710446152,0.0888281384910362,CASE significant (all)
NC_035784.1_16553727,0.0144071733449057,0.0534039847637955,CASE significant (all)
NC_035784.1_16598697,-0.0227957011684501,0.0833919537923113,CASE significant (all)
NC_035784.1_17424068,-0.0364934377641704,-0.0483102054285297,CASE significant (all)
NC_035784.1_18224966,0.0914870519909185,0.13408652750758,CASE significant (all)
NC_035784.1_18765295,0.0429682993477244,0.0743482980008267,CASE significant (all)
NC_035784.1_18840977,-0.0251813086275322,0.0901919396276408,CASE significant (all)
NC_035784.1_1884244,0.0192465263928205,0.0205400304563978,CASE significant (all)
NC_035784.1_18983638,0.00457972761993304,0.0347103696456577,CASE significant (all)
NC_035784.1_2010688,-0.0123429496818949,-0.0631558854319587,CASE significant (all)
NC_035784.1_21091299,0.105747611003764,0.0826776203810536,CASE significant (all)
NC_035784.1_21635162,0.00720811174422024,0.0382579566562943,CASE significant (all)
NC_035784.1_21690456,-0.0498581781625375,-0.0615028469928961,CASE significant (all)
NC_035784.1_21690473,0.114143794527376,-0.0566960496910955,CASE significant (all)
NC_035784.1_21690645,0.102560380978398,0.133802712809798,CASE significant (all)
NC_035784.1_23281494,-0.0206374786074086,-0.0152391314909472,CASE significant (all)
NC_035784.1_23281601,0.036053829188061,0.0432265805567603,CASE significant (all)
NC_035784.1_23438944,0.0535647710485782,0.0306571804737172,CASE significant (all)
NC_035784.1_23453460,-0.019842535063367,0.0542261047052435,CASE significant (all)
NC_035784.1_23453487,0.011662335011385,0.000833770962813757,CASE significant (all)
NC_035784.1_2379758,0.0551990696233869,0.0287841034115703,CASE significant (all)
NC_035784.1_25046866,0.0229884597574386,-0.0404605168254958,CASE significant (all)
NC_035784.1_25078153,0.0724540841518946,-0.0225899331702979,CASE significant (all)
NC_035784.1_25100933,-0.0299213135562661,0.0286139127911634,CASE significant (all)
NC_035784.1_25206221,0.0211735428324593,-0.00683046370125551,CASE significant (all)
NC_035784.1_25586951,0.0382582676359947,-0.0704429009037974,CASE significant (all)
NC_035784.1_25587026,0.0274168498531774,0.05402592381248,CASE significant (all)
NC_035784.1_25587359,-0.0600169552207639,-0.0436079311777672,CASE significant (all)
NC_035784.1_2577783,-0.0280555855717493,0.0104969876028739,CASE significant (all)
NC_035784.1_2577832,0.024451326267419,0.0603937463803656,CASE significant (all)
NC_035784.1_2577915,0.0453124041388333,0.0314950896756343,CASE significant (all)
NC_035784.1_26997076,-0.0370307498502803,-0.102711456936261,CASE significant (all)
NC_035784.1_27720019,0.0235137103865967,0.0563461284678669,CASE significant (all)
NC_035784.1_27818098,0.0630888813269016,0.0139352273825331,CASE significant (all)
NC_035784.1_27838523,-0.0343200686564212,0.0222330994732273,CASE significant (all)
NC_035784.1_27838569,0.0156206661270433,0.0393378876301281,CASE significant (all)
NC_035784.1_2789865,-0.0339663542006321,-0.0839598481431906,CASE significant (all)
NC_035784.1_28018763,0.0829969536957547,-0.0316307327921158,CASE significant (all)
NC_035784.1_28065131,0.053261775901085,0.0841650904879351,CASE significant (all)
NC_035784.1_28065132,0.0531016823134027,0.0756956185436684,CASE significant (all)
NC_035784.1_28534202,0.161266555934878,0.119564797642352,CASE significant (all)
NC_035784.1_28584969,-0.117693489199519,-0.0228947452570339,CASE significant (all)
NC_035784.1_28700252,-0.0243682719044676,-0.0703394561723614,CASE significant (all)
NC_035784.1_29462602,0.0363520818859242,0.0156758327423962,CASE significant (all)
NC_035784.1_29569592,-0.0243539172952233,-0.0428674896292215,CASE significant (all)
NC_035784.1_29704099,0.0638739407223264,-0.0104208033453142,CASE significant (all)
NC_035784.1_29704100,0.0484646638860181,-0.047885944285639,CASE significant (all)
NC_035784.1_31115400,-0.0591511792833992,0.043917150227637,CASE significant (all)
NC_035784.1_3179672,-0.0103701339095587,-0.0102511966213087,CASE significant (all)
NC_035784.1_31968193,-0.0597107761403919,0.0818282002195384,CASE significant (all)
NC_035784.1_31968199,-0.0871519547594702,0.0656795687084437,CASE significant (all)
NC_035784.1_3208122,0.0180730853994164,0.105890009068062,CASE significant (all)
NC_035784.1_3208261,0.0215574163654956,0.0460841598365754,CASE significant (all)
NC_035784.1_3208454,0.127656402103412,0.115060671822363,CASE significant (all)
NC_035784.1_3260691,0.0482755974328568,0.049218710271853,CASE significant (all)
NC_035784.1_3260807,0.040730482332671,0.0204651645285883,CASE significant (all)
NC_035784.1_3260819,0.0724418853550802,0.0497683025608538,CASE significant (all)
NC_035784.1_32631109,0.0202732639752146,-0.0180852538120339,CASE significant (all)
NC_035784.1_32769358,0.0347109971284307,0.0232366400816572,CASE significant (all)
